date,product_name,quantity,weather,event
2026-01-19,Buntut,10,2,0
2026-01-19,Telur Puyuh,19,2,0
2026-01-19,Tahu,11,2,0
2026-01-19,Ampela,11,2,0
2026-01-19,Usus,6,2,0
2026-01-19,Ceker,20,2,0
2026-01-19,Leher,4,2,0
2026-01-19,Cikua,5,2,0
2026-01-19,Sosis Kecil,10,2,0
2026-01-19,Sosis Besar,14,2,0
2026-01-19,Bakso,32,2,0
2026-01-19,Rais Boll Ayam Suwir,2,2,0
2026-01-19,Rais Boll Cumi Asin,2,2,0
2026-01-19,Tahu Bacem,3,2,0
2026-01-19,Tempe Bacem,3,2,0
2026-01-19,Nasi Kucing Ayam Suwir,2,2,0
2026-01-19,Nasi Kucing Cumi Asin,2,2,0
2026-01-20,Buntut,17,1,0
2026-01-20,Telur Puyuh,22,1,0
2026-01-20,Tahu,15,1,0
2026-01-20,Ampela,14,1,0
2026-01-20,Usus,11,1,0
2026-01-20,Ceker,41,1,0
2026-01-20,Leher,1,1,0
2026-01-20,Cikua,7,1,0
2026-01-20,Sosis Kecil,15,1,0
2026-01-20,Sosis Besar,14,1,0
2026-01-20,Bakso,48,1,0
2026-01-20,Rais Boll Ayam Suwir,3,1,0
2026-01-20,Rais Boll Cumi Asin,3,1,0
2026-01-20,Tahu Bacem,5,1,0
2026-01-20,Tempe Bacem,6,1,0
2026-01-20,Nasi Kucing Ayam Suwir,3,1,0
2026-01-20,Nasi Kucing Cumi Asin,3,1,0
2026-01-21,Buntut,16,1,0
2026-01-21,Telur Puyuh,24,1,0
2026-01-21,Tahu,16,1,0
2026-01-21,Ampela,13,1,0
2026-01-21,Usus,13,1,0
2026-01-21,Ceker,33,1,0
2026-01-21,Leher,6,1,0
2026-01-21,Cikua,6,1,0
2026-01-21,Sosis Kecil,19,1,0
2026-01-21,Sosis Besar,31,1,0
2026-01-21,Bakso,46,1,0
2026-01-21,Rais Boll Ayam Suwir,3,1,0
2026-01-21,Rais Boll Cumi Asin,3,1,0
2026-01-21,Tahu Bacem,6,1,0
2026-01-21,Tempe Bacem,6,1,0
2026-01-21,Nasi Kucing Ayam Suwir,3,1,0
2026-01-21,Nasi Kucing Cumi Asin,3,1,0
2026-01-22,Buntut,12,2,0
2026-01-22,Telur Puyuh,17,2,0
2026-01-22,Tahu,12,2,0
2026-01-22,Ampela,11,2,0
2026-01-22,Usus,8,2,0
2026-01-22,Ceker,26,2,0
2026-01-22,Leher,0,2,0
2026-01-22,Cikua,8,2,0
2026-01-22,Sosis Kecil,12,2,0
2026-01-22,Sosis Besar,17,2,0
2026-01-22,Bakso,37,2,0
2026-01-22,Rais Boll Ayam Suwir,3,2,0
2026-01-22,Rais Boll Cumi Asin,2,2,0
2026-01-22,Tahu Bacem,4,2,0
2026-01-22,Tempe Bacem,5,2,0
2026-01-22,Nasi Kucing Ayam Suwir,3,2,0
2026-01-22,Nasi Kucing Cumi Asin,2,2,0
2026-01-23,Buntut,14,2,0
2026-01-23,Telur Puyuh,24,2,0
2026-01-23,Tahu,12,2,0
2026-01-23,Ampela,12,2,0
2026-01-23,Usus,10,2,0
2026-01-23,Ceker,27,2,0
2026-01-23,Leher,5,2,0
2026-01-23,Cikua,8,2,0
2026-01-23,Sosis Kecil,13,2,0
2026-01-23,Sosis Besar,24,2,0
2026-01-23,Bakso,33,2,0
2026-01-23,Rais Boll Ayam Suwir,3,2,0
2026-01-23,Rais Boll Cumi Asin,3,2,0
2026-01-23,Tahu Bacem,5,2,0
2026-01-23,Tempe Bacem,5,2,0
2026-01-23,Nasi Kucing Ayam Suwir,3,2,0
2026-01-23,Nasi Kucing Cumi Asin,2,2,0
2026-01-24,Buntut,15,2,0
2026-01-24,Telur Puyuh,22,2,0
2026-01-24,Tahu,16,2,0
2026-01-24,Ampela,15,2,0
2026-01-24,Usus,11,2,0
2026-01-24,Ceker,34,2,0
2026-01-24,Leher,7,2,0
2026-01-24,Cikua,7,2,0
2026-01-24,Sosis Kecil,12,2,0
2026-01-24,Sosis Besar,25,2,0
2026-01-24,Bakso,42,2,0
2026-01-24,Rais Boll Ayam Suwir,3,2,0
2026-01-24,Rais Boll Cumi Asin,3,2,0
2026-01-24,Tahu Bacem,5,2,0
2026-01-24,Tempe Bacem,6,2,0
2026-01-24,Nasi Kucing Ayam Suwir,3,2,0
2026-01-24,Nasi Kucing Cumi Asin,3,2,0
2026-01-25,Buntut,14,2,0
2026-01-25,Telur Puyuh,26,2,0
2026-01-25,Tahu,13,2,0
2026-01-25,Ampela,13,2,0
2026-01-25,Usus,10,2,0
2026-01-25,Ceker,28,2,0
2026-01-25,Leher,4,2,0
2026-01-25,Cikua,8,2,0
2026-01-25,Sosis Kecil,12,2,0
2026-01-25,Sosis Besar,28,2,0
2026-01-25,Bakso,35,2,0
2026-01-25,Rais Boll Ayam Suwir,4,2,0
2026-01-25,Rais Boll Cumi Asin,3,2,0
2026-01-25,Tahu Bacem,5,2,0
2026-01-25,Tempe Bacem,5,2,0
2026-01-25,Nasi Kucing Ayam Suwir,3,2,0
2026-01-25,Nasi Kucing Cumi Asin,2,2,0
2026-01-26,Buntut,10,2,0
2026-01-26,Telur Puyuh,16,2,0
2026-01-26,Tahu,8,2,0
2026-01-26,Ampela,9,2,0
2026-01-26,Usus,8,2,0
2026-01-26,Ceker,23,2,0
2026-01-26,Leher,4,2,0
2026-01-26,Cikua,6,2,0
2026-01-26,Sosis Kecil,9,2,0
2026-01-26,Sosis Besar,16,2,0
2026-01-26,Bakso,27,2,0
2026-01-26,Rais Boll Ayam Suwir,2,2,0
2026-01-26,Rais Boll Cumi Asin,2,2,0
2026-01-26,Tahu Bacem,3,2,0
2026-01-26,Tempe Bacem,4,2,0
2026-01-26,Nasi Kucing Ayam Suwir,2,2,0
2026-01-26,Nasi Kucing Cumi Asin,2,2,0
2026-01-27,Buntut,11,2,0
2026-01-27,Telur Puyuh,23,2,0
2026-01-27,Tahu,11,2,0
2026-01-27,Ampela,11,2,0
2026-01-27,Usus,10,2,0
2026-01-27,Ceker,30,2,0
2026-01-27,Leher,5,2,0
2026-01-27,Cikua,1,2,0
2026-01-27,Sosis Kecil,13,2,0
2026-01-27,Sosis Besar,24,2,0
2026-01-27,Bakso,38,2,0
2026-01-27,Rais Boll Ayam Suwir,3,2,0
2026-01-27,Rais Boll Cumi Asin,3,2,0
2026-01-27,Tahu Bacem,5,2,0
2026-01-27,Tempe Bacem,4,2,0
2026-01-27,Nasi Kucing Ayam Suwir,3,2,0
2026-01-27,Nasi Kucing Cumi Asin,2,2,0
2026-01-28,Buntut,8,2,0
2026-01-28,Telur Puyuh,17,2,0
2026-01-28,Tahu,10,2,0
2026-01-28,Ampela,9,2,0
2026-01-28,Usus,7,2,0
2026-01-28,Ceker,30,2,0
2026-01-28,Leher,0,2,0
2026-01-28,Cikua,4,2,0
2026-01-28,Sosis Kecil,12,2,0
2026-01-28,Sosis Besar,18,2,0
2026-01-28,Bakso,30,2,0
2026-01-28,Rais Boll Ayam Suwir,2,2,0
2026-01-28,Rais Boll Cumi Asin,3,2,0
2026-01-28,Tahu Bacem,3,2,0
2026-01-28,Tempe Bacem,4,2,0
2026-01-28,Nasi Kucing Ayam Suwir,2,2,0
2026-01-28,Nasi Kucing Cumi Asin,2,2,0
2026-01-29,Buntut,13,2,0
2026-01-29,Telur Puyuh,23,2,0
2026-01-29,Tahu,10,2,0
2026-01-29,Ampela,12,2,0
2026-01-29,Usus,10,2,0
2026-01-29,Ceker,26,2,0
2026-01-29,Leher,5,2,0
2026-01-29,Cikua,6,2,0
2026-01-29,Sosis Kecil,13,2,0
2026-01-29,Sosis Besar,16,2,0
2026-01-29,Bakso,34,2,0
2026-01-29,Rais Boll Ayam Suwir,3,2,0
2026-01-29,Rais Boll Cumi Asin,3,2,0
2026-01-29,Tahu Bacem,4,2,0
2026-01-29,Tempe Bacem,4,2,0
2026-01-29,Nasi Kucing Ayam Suwir,2,2,0
2026-01-29,Nasi Kucing Cumi Asin,2,2,0
2026-01-30,Buntut,14,2,0
2026-01-30,Telur Puyuh,21,2,0
2026-01-30,Tahu,12,2,0
2026-01-30,Ampela,12,2,0
2026-01-30,Usus,8,2,0
2026-01-30,Ceker,31,2,0
2026-01-30,Leher,4,2,0
2026-01-30,Cikua,3,2,0
2026-01-30,Sosis Kecil,11,2,0
2026-01-30,Sosis Besar,25,2,0
2026-01-30,Bakso,37,2,0
2026-01-30,Rais Boll Ayam Suwir,3,2,0
2026-01-30,Rais Boll Cumi Asin,3,2,0
2026-01-30,Tahu Bacem,4,2,0
2026-01-30,Tempe Bacem,5,2,0
2026-01-30,Nasi Kucing Ayam Suwir,3,2,0
2026-01-30,Nasi Kucing Cumi Asin,3,2,0
2026-01-31,Buntut,16,2,0
2026-01-31,Telur Puyuh,26,2,0
2026-01-31,Tahu,14,2,0
2026-01-31,Ampela,14,2,0
2026-01-31,Usus,10,2,0
2026-01-31,Ceker,37,2,0
2026-01-31,Leher,5,2,0
2026-01-31,Cikua,8,2,0
2026-01-31,Sosis Kecil,18,2,0
2026-01-31,Sosis Besar,31,2,0
2026-01-31,Bakso,47,2,0
2026-01-31,Rais Boll Ayam Suwir,3,2,0
2026-01-31,Rais Boll Cumi Asin,3,2,0
2026-01-31,Tahu Bacem,5,2,0
2026-01-31,Tempe Bacem,5,2,0
2026-01-31,Nasi Kucing Ayam Suwir,3,2,0
2026-01-31,Nasi Kucing Cumi Asin,3,2,0
2026-02-01,Buntut,15,2,0
2026-02-01,Telur Puyuh,23,2,0
2026-02-01,Tahu,13,2,0
2026-02-01,Ampela,10,2,0
2026-02-01,Usus,10,2,0
2026-02-01,Ceker,31,2,0
2026-02-01,Leher,5,2,0
2026-02-01,Cikua,8,2,0
2026-02-01,Sosis Kecil,16,2,0
2026-02-01,Sosis Besar,25,2,0
2026-02-01,Bakso,38,2,0
2026-02-01,Rais Boll Ayam Suwir,3,2,0
2026-02-01,Rais Boll Cumi Asin,3,2,0
2026-02-01,Tahu Bacem,5,2,0
2026-02-01,Tempe Bacem,5,2,0
2026-02-01,Nasi Kucing Ayam Suwir,3,2,0
2026-02-01,Nasi Kucing Cumi Asin,2,2,0
2026-02-02,Buntut,12,2,0
2026-02-02,Telur Puyuh,15,2,0
2026-02-02,Tahu,13,2,0
2026-02-02,Ampela,10,2,0
2026-02-02,Usus,8,2,0
2026-02-02,Ceker,23,2,0
2026-02-02,Leher,2,2,0
2026-02-02,Cikua,5,2,0
2026-02-02,Sosis Kecil,6,2,0
2026-02-02,Sosis Besar,14,2,0
2026-02-02,Bakso,27,2,0
2026-02-02,Rais Boll Ayam Suwir,2,2,0
2026-02-02,Rais Boll Cumi Asin,2,2,0
2026-02-02,Tahu Bacem,3,2,0
2026-02-02,Tempe Bacem,3,2,0
2026-02-02,Nasi Kucing Ayam Suwir,2,2,0
2026-02-02,Nasi Kucing Cumi Asin,2,2,0
2026-02-03,Buntut,12,2,0
2026-02-03,Telur Puyuh,18,2,0
2026-02-03,Tahu,9,2,0
2026-02-03,Ampela,11,2,0
2026-02-03,Usus,8,2,0
2026-02-03,Ceker,21,2,0
2026-02-03,Leher,4,2,0
2026-02-03,Cikua,5,2,0
2026-02-03,Sosis Kecil,11,2,0
2026-02-03,Sosis Besar,15,2,0
2026-02-03,Bakso,28,2,0
2026-02-03,Rais Boll Ayam Suwir,2,2,0
2026-02-03,Rais Boll Cumi Asin,2,2,0
2026-02-03,Tahu Bacem,4,2,0
2026-02-03,Tempe Bacem,3,2,0
2026-02-03,Nasi Kucing Ayam Suwir,2,2,0
2026-02-03,Nasi Kucing Cumi Asin,2,2,0
2026-02-04,Buntut,13,2,0
2026-02-04,Telur Puyuh,20,2,0
2026-02-04,Tahu,11,2,0
2026-02-04,Ampela,11,2,0
2026-02-04,Usus,8,2,0
2026-02-04,Ceker,23,2,0
2026-02-04,Leher,5,2,0
2026-02-04,Cikua,6,2,0
2026-02-04,Sosis Kecil,11,2,0
2026-02-04,Sosis Besar,18,2,0
2026-02-04,Bakso,33,2,0
2026-02-04,Rais Boll Ayam Suwir,2,2,0
2026-02-04,Rais Boll Cumi Asin,2,2,0
2026-02-04,Tahu Bacem,4,2,0
2026-02-04,Tempe Bacem,4,2,0
2026-02-04,Nasi Kucing Ayam Suwir,2,2,0
2026-02-04,Nasi Kucing Cumi Asin,2,2,0
2026-02-05,Buntut,14,2,0
2026-02-05,Telur Puyuh,17,2,0
2026-02-05,Tahu,9,2,0
2026-02-05,Ampela,10,2,0
2026-02-05,Usus,9,2,0
2026-02-05,Ceker,29,2,0
2026-02-05,Leher,5,2,0
2026-02-05,Cikua,6,2,0
2026-02-05,Sosis Kecil,11,2,0
2026-02-05,Sosis Besar,18,2,0
2026-02-05,Bakso,28,2,0
2026-02-05,Rais Boll Ayam Suwir,2,2,0
2026-02-05,Rais Boll Cumi Asin,2,2,0
2026-02-05,Tahu Bacem,3,2,0
2026-02-05,Tempe Bacem,4,2,0
2026-02-05,Nasi Kucing Ayam Suwir,2,2,0
2026-02-05,Nasi Kucing Cumi Asin,2,2,0
2026-02-06,Buntut,13,2,0
2026-02-06,Telur Puyuh,20,2,0
2026-02-06,Tahu,14,2,0
2026-02-06,Ampela,13,2,0
2026-02-06,Usus,11,2,0
2026-02-06,Ceker,27,2,0
2026-02-06,Leher,5,2,0
2026-02-06,Cikua,7,2,0
2026-02-06,Sosis Kecil,15,2,0
2026-02-06,Sosis Besar,20,2,0
2026-02-06,Bakso,43,2,0
2026-02-06,Rais Boll Ayam Suwir,3,2,0
2026-02-06,Rais Boll Cumi Asin,3,2,0
2026-02-06,Tahu Bacem,5,2,0
2026-02-06,Tempe Bacem,5,2,0
2026-02-06,Nasi Kucing Ayam Suwir,2,2,0
2026-02-06,Nasi Kucing Cumi Asin,2,2,0
2026-02-07,Buntut,16,2,0
2026-02-07,Telur Puyuh,30,2,0
2026-02-07,Tahu,13,2,0
2026-02-07,Ampela,11,2,0
2026-02-07,Usus,9,2,0
2026-02-07,Ceker,39,2,0
2026-02-07,Leher,5,2,0
2026-02-07,Cikua,10,2,0
2026-02-07,Sosis Kecil,18,2,0
2026-02-07,Sosis Besar,30,2,0
2026-02-07,Bakso,49,2,0
2026-02-07,Rais Boll Ayam Suwir,4,2,0
2026-02-07,Rais Boll Cumi Asin,3,2,0
2026-02-07,Tahu Bacem,5,2,0
2026-02-07,Tempe Bacem,6,2,0
2026-02-07,Nasi Kucing Ayam Suwir,3,2,0
2026-02-07,Nasi Kucing Cumi Asin,3,2,0
2026-02-08,Buntut,14,2,0
2026-02-08,Telur Puyuh,21,2,0
2026-02-08,Tahu,13,2,0
2026-02-08,Ampela,13,2,0
2026-02-08,Usus,12,2,0
2026-02-08,Ceker,30,2,0
2026-02-08,Leher,5,2,0
2026-02-08,Cikua,9,2,0
2026-02-08,Sosis Kecil,17,2,0
2026-02-08,Sosis Besar,22,2,0
2026-02-08,Bakso,45,2,0
2026-02-08,Rais Boll Ayam Suwir,3,2,0
2026-02-08,Rais Boll Cumi Asin,3,2,0
2026-02-08,Tahu Bacem,5,2,0
2026-02-08,Tempe Bacem,5,2,0
2026-02-08,Nasi Kucing Ayam Suwir,2,2,0
2026-02-08,Nasi Kucing Cumi Asin,2,2,0
2026-02-09,Buntut,10,2,0
2026-02-09,Telur Puyuh,16,2,0
2026-02-09,Tahu,7,2,0
2026-02-09,Ampela,10,2,0
2026-02-09,Usus,7,2,0
2026-02-09,Ceker,22,2,0
2026-02-09,Leher,0,2,0
2026-02-09,Cikua,3,2,0
2026-02-09,Sosis Kecil,10,2,0
2026-02-09,Sosis Besar,18,2,0
2026-02-09,Bakso,30,2,0
2026-02-09,Rais Boll Ayam Suwir,2,2,0
2026-02-09,Rais Boll Cumi Asin,3,2,0
2026-02-09,Tahu Bacem,3,2,0
2026-02-09,Tempe Bacem,3,2,0
2026-02-09,Nasi Kucing Ayam Suwir,2,2,0
2026-02-09,Nasi Kucing Cumi Asin,2,2,0
2026-02-10,Buntut,11,2,0
2026-02-10,Telur Puyuh,17,2,0
2026-02-10,Tahu,10,2,0
2026-02-10,Ampela,10,2,0
2026-02-10,Usus,8,2,0
2026-02-10,Ceker,27,2,0
2026-02-10,Leher,3,2,0
2026-02-10,Cikua,5,2,0
2026-02-10,Sosis Kecil,12,2,0
2026-02-10,Sosis Besar,21,2,0
2026-02-10,Bakso,30,2,0
2026-02-10,Rais Boll Ayam Suwir,3,2,0
2026-02-10,Rais Boll Cumi Asin,3,2,0
2026-02-10,Tahu Bacem,3,2,0
2026-02-10,Tempe Bacem,3,2,0
2026-02-10,Nasi Kucing Ayam Suwir,2,2,0
2026-02-10,Nasi Kucing Cumi Asin,2,2,0
2026-02-11,Buntut,12,2,0
2026-02-11,Telur Puyuh,17,2,0
2026-02-11,Tahu,9,2,0
2026-02-11,Ampela,9,2,0
2026-02-11,Usus,10,2,0
2026-02-11,Ceker,21,2,0
2026-02-11,Leher,3,2,0
2026-02-11,Cikua,6,2,0
2026-02-11,Sosis Kecil,13,2,0
2026-02-11,Sosis Besar,21,2,0
2026-02-11,Bakso,27,2,0
2026-02-11,Rais Boll Ayam Suwir,3,2,0
2026-02-11,Rais Boll Cumi Asin,2,2,0
2026-02-11,Tahu Bacem,5,2,0
2026-02-11,Tempe Bacem,4,2,0
2026-02-11,Nasi Kucing Ayam Suwir,2,2,0
2026-02-11,Nasi Kucing Cumi Asin,2,2,0
2026-02-12,Buntut,13,2,0
2026-02-12,Telur Puyuh,16,2,0
2026-02-12,Tahu,12,2,0
2026-02-12,Ampela,12,2,0
2026-02-12,Usus,8,2,0
2026-02-12,Ceker,22,2,0
2026-02-12,Leher,1,2,0
2026-02-12,Cikua,7,2,0
2026-02-12,Sosis Kecil,11,2,0
2026-02-12,Sosis Besar,17,2,0
2026-02-12,Bakso,31,2,0
2026-02-12,Rais Boll Ayam Suwir,2,2,0
2026-02-12,Rais Boll Cumi Asin,2,2,0
2026-02-12,Tahu Bacem,4,2,0
2026-02-12,Tempe Bacem,4,2,0
2026-02-12,Nasi Kucing Ayam Suwir,2,2,0
2026-02-12,Nasi Kucing Cumi Asin,2,2,0
2026-02-13,Buntut,15,2,0
2026-02-13,Telur Puyuh,22,2,0
2026-02-13,Tahu,13,2,0
2026-02-13,Ampela,13,2,0
2026-02-13,Usus,10,2,0
2026-02-13,Ceker,30,2,0
2026-02-13,Leher,4,2,0
2026-02-13,Cikua,7,2,0
2026-02-13,Sosis Kecil,12,2,0
2026-02-13,Sosis Besar,24,2,0
2026-02-13,Bakso,35,2,0
2026-02-13,Rais Boll Ayam Suwir,3,2,0
2026-02-13,Rais Boll Cumi Asin,3,2,0
2026-02-13,Tahu Bacem,4,2,0
2026-02-13,Tempe Bacem,5,2,0
2026-02-13,Nasi Kucing Ayam Suwir,3,2,0
2026-02-13,Nasi Kucing Cumi Asin,2,2,0
2026-02-14,Buntut,17,2,0
2026-02-14,Telur Puyuh,25,2,0
2026-02-14,Tahu,16,2,0
2026-02-14,Ampela,13,2,0
2026-02-14,Usus,11,2,0
2026-02-14,Ceker,31,2,0
2026-02-14,Leher,5,2,0
2026-02-14,Cikua,7,2,0
2026-02-14,Sosis Kecil,15,2,0
2026-02-14,Sosis Besar,23,2,0
2026-02-14,Bakso,46,2,0
2026-02-14,Rais Boll Ayam Suwir,3,2,0
2026-02-14,Rais Boll Cumi Asin,3,2,0
2026-02-14,Tahu Bacem,5,2,0
2026-02-14,Tempe Bacem,5,2,0
2026-02-14,Nasi Kucing Ayam Suwir,3,2,0
2026-02-14,Nasi Kucing Cumi Asin,3,2,0
2026-02-15,Buntut,12,2,0
2026-02-15,Telur Puyuh,19,2,0
2026-02-15,Tahu,13,2,0
2026-02-15,Ampela,5,2,0
2026-02-15,Usus,9,2,0
2026-02-15,Ceker,25,2,0
2026-02-15,Leher,3,2,0
2026-02-15,Cikua,5,2,0
2026-02-15,Sosis Kecil,13,2,0
2026-02-15,Sosis Besar,22,2,0
2026-02-15,Bakso,41,2,0
2026-02-15,Rais Boll Ayam Suwir,3,2,0
2026-02-15,Rais Boll Cumi Asin,3,2,0
2026-02-15,Tahu Bacem,5,2,0
2026-02-15,Tempe Bacem,5,2,0
2026-02-15,Nasi Kucing Ayam Suwir,3,2,0
2026-02-15,Nasi Kucing Cumi Asin,3,2,0
2026-02-16,Buntut,10,2,0
2026-02-16,Telur Puyuh,20,2,0
2026-02-16,Tahu,9,2,0
2026-02-16,Ampela,9,2,0
2026-02-16,Usus,8,2,0
2026-02-16,Ceker,23,2,0
2026-02-16,Leher,4,2,0
2026-02-16,Cikua,4,2,0
2026-02-16,Sosis Kecil,10,2,0
2026-02-16,Sosis Besar,17,2,0
2026-02-16,Bakso,26,2,0
2026-02-16,Rais Boll Ayam Suwir,2,2,0
2026-02-16,Rais Boll Cumi Asin,2,2,0
2026-02-16,Tahu Bacem,3,2,0
2026-02-16,Tempe Bacem,3,2,0
2026-02-16,Nasi Kucing Ayam Suwir,2,2,0
2026-02-16,Nasi Kucing Cumi Asin,2,2,0
2026-02-17,Buntut,9,2,1
2026-02-17,Telur Puyuh,18,2,1
2026-02-17,Tahu,10,2,1
2026-02-17,Ampela,10,2,1
2026-02-17,Usus,8,2,1
2026-02-17,Ceker,23,2,1
2026-02-17,Leher,3,2,1
2026-02-17,Cikua,8,2,1
2026-02-17,Sosis Kecil,11,2,1
2026-02-17,Sosis Besar,19,2,1
2026-02-17,Bakso,28,2,1
2026-02-17,Rais Boll Ayam Suwir,2,2,1
2026-02-17,Rais Boll Cumi Asin,2,2,1
2026-02-17,Tahu Bacem,3,2,1
2026-02-17,Tempe Bacem,4,2,1
2026-02-17,Nasi Kucing Ayam Suwir,2,2,1
2026-02-17,Nasi Kucing Cumi Asin,2,2,1
2026-02-18,Buntut,9,2,0
2026-02-18,Telur Puyuh,18,2,0
2026-02-18,Tahu,10,2,0
2026-02-18,Ampela,11,2,0
2026-02-18,Usus,7,2,0
2026-02-18,Ceker,30,2,0
2026-02-18,Leher,0,2,0
2026-02-18,Cikua,5,2,0
2026-02-18,Sosis Kecil,10,2,0
2026-02-18,Sosis Besar,19,2,0
2026-02-18,Bakso,30,2,0
2026-02-18,Rais Boll Ayam Suwir,2,2,0
2026-02-18,Rais Boll Cumi Asin,2,2,0
2026-02-18,Tahu Bacem,4,2,0
2026-02-18,Tempe Bacem,4,2,0
2026-02-18,Nasi Kucing Ayam Suwir,2,2,0
2026-02-18,Nasi Kucing Cumi Asin,2,2,0
2026-02-19,Buntut,17,2,0
2026-02-19,Telur Puyuh,28,2,0
2026-02-19,Tahu,15,2,0
2026-02-19,Ampela,12,2,0
2026-02-19,Usus,11,2,0
2026-02-19,Ceker,37,2,0
2026-02-19,Leher,4,2,0
2026-02-19,Cikua,9,2,0
2026-02-19,Sosis Kecil,16,2,0
2026-02-19,Sosis Besar,27,2,0
2026-02-19,Bakso,46,2,0
2026-02-19,Rais Boll Ayam Suwir,3,2,0
2026-02-19,Rais Boll Cumi Asin,3,2,0
2026-02-19,Tahu Bacem,5,2,0
2026-02-19,Tempe Bacem,6,2,0
2026-02-19,Nasi Kucing Ayam Suwir,3,2,0
2026-02-19,Nasi Kucing Cumi Asin,3,2,0
2026-02-20,Buntut,21,2,0
2026-02-20,Telur Puyuh,33,2,0
2026-02-20,Tahu,18,2,0
2026-02-20,Ampela,14,2,0
2026-02-20,Usus,16,2,0
2026-02-20,Ceker,49,2,0
2026-02-20,Leher,6,2,0
2026-02-20,Cikua,9,2,0
2026-02-20,Sosis Kecil,19,2,0
2026-02-20,Sosis Besar,28,2,0
2026-02-20,Bakso,55,2,0
2026-02-20,Rais Boll Ayam Suwir,4,2,0
2026-02-20,Rais Boll Cumi Asin,4,2,0
2026-02-20,Tahu Bacem,7,2,0
2026-02-20,Tempe Bacem,7,2,0
2026-02-20,Nasi Kucing Ayam Suwir,3,2,0
2026-02-20,Nasi Kucing Cumi Asin,3,2,0
2026-02-21,Buntut,25,2,0
2026-02-21,Telur Puyuh,37,2,0
2026-02-21,Tahu,20,2,0
2026-02-21,Ampela,19,2,0
2026-02-21,Usus,16,2,0
2026-02-21,Ceker,55,2,0
2026-02-21,Leher,9,2,0
2026-02-21,Cikua,12,2,0
2026-02-21,Sosis Kecil,22,2,0
2026-02-21,Sosis Besar,37,2,0
2026-02-21,Bakso,65,2,0
2026-02-21,Rais Boll Ayam Suwir,4,2,0
2026-02-21,Rais Boll Cumi Asin,3,2,0
2026-02-21,Tahu Bacem,7,2,0
2026-02-21,Tempe Bacem,7,2,0
2026-02-21,Nasi Kucing Ayam Suwir,4,2,0
2026-02-21,Nasi Kucing Cumi Asin,3,2,0
2026-02-22,Buntut,17,2,0
2026-02-22,Telur Puyuh,31,2,0
2026-02-22,Tahu,18,2,0
2026-02-22,Ampela,13,2,0
2026-02-22,Usus,14,2,0
2026-02-22,Ceker,45,2,0
2026-02-22,Leher,7,2,0
2026-02-22,Cikua,11,2,0
2026-02-22,Sosis Kecil,23,2,0
2026-02-22,Sosis Besar,33,2,0
2026-02-22,Bakso,48,2,0
2026-02-22,Rais Boll Ayam Suwir,4,2,0
2026-02-22,Rais Boll Cumi Asin,4,2,0
2026-02-22,Tahu Bacem,6,2,0
2026-02-22,Tempe Bacem,6,2,0
2026-02-22,Nasi Kucing Ayam Suwir,3,2,0
2026-02-22,Nasi Kucing Cumi Asin,3,2,0
2026-02-23,Buntut,15,2,0
2026-02-23,Telur Puyuh,22,2,0
2026-02-23,Tahu,14,2,0
2026-02-23,Ampela,9,2,0
2026-02-23,Usus,8,2,0
2026-02-23,Ceker,26,2,0
2026-02-23,Leher,4,2,0
2026-02-23,Cikua,7,2,0
2026-02-23,Sosis Kecil,12,2,0
2026-02-23,Sosis Besar,25,2,0
2026-02-23,Bakso,43,2,0
2026-02-23,Rais Boll Ayam Suwir,3,2,0
2026-02-23,Rais Boll Cumi Asin,3,2,0
2026-02-23,Tahu Bacem,5,2,0
2026-02-23,Tempe Bacem,4,2,0
2026-02-23,Nasi Kucing Ayam Suwir,3,2,0
2026-02-23,Nasi Kucing Cumi Asin,2,2,0
2026-02-24,Buntut,16,2,0
2026-02-24,Telur Puyuh,21,2,0
2026-02-24,Tahu,14,2,0
2026-02-24,Ampela,15,2,0
2026-02-24,Usus,12,2,0
2026-02-24,Ceker,31,2,0
2026-02-24,Leher,6,2,0
2026-02-24,Cikua,6,2,0
2026-02-24,Sosis Kecil,15,2,0
2026-02-24,Sosis Besar,22,2,0
2026-02-24,Bakso,38,2,0
2026-02-24,Rais Boll Ayam Suwir,3,2,0
2026-02-24,Rais Boll Cumi Asin,2,2,0
2026-02-24,Tahu Bacem,4,2,0
2026-02-24,Tempe Bacem,4,2,0
2026-02-24,Nasi Kucing Ayam Suwir,3,2,0
2026-02-24,Nasi Kucing Cumi Asin,3,2,0
2026-02-25,Buntut,14,2,0
2026-02-25,Telur Puyuh,29,2,0
2026-02-25,Tahu,15,2,0
2026-02-25,Ampela,13,2,0
2026-02-25,Usus,12,2,0
2026-02-25,Ceker,33,2,0
2026-02-25,Leher,5,2,0
2026-02-25,Cikua,7,2,0
2026-02-25,Sosis Kecil,16,2,0
2026-02-25,Sosis Besar,26,2,0
2026-02-25,Bakso,45,2,0
2026-02-25,Rais Boll Ayam Suwir,3,2,0
2026-02-25,Rais Boll Cumi Asin,3,2,0
2026-02-25,Tahu Bacem,6,2,0
2026-02-25,Tempe Bacem,4,2,0
2026-02-25,Nasi Kucing Ayam Suwir,3,2,0
2026-02-25,Nasi Kucing Cumi Asin,3,2,0
2026-02-26,Buntut,16,2,0
2026-02-26,Telur Puyuh,23,2,0
2026-02-26,Tahu,14,2,0
2026-02-26,Ampela,14,2,0
2026-02-26,Usus,13,2,0
2026-02-26,Ceker,35,2,0
